district_id,year,week_of_year,week_start,mean_temp,mean_humidity,total_rainfall,source
45,2015,17,2015-04-20,31.41,84.0,1.4,synthetic
45,2015,18,2015-04-27,31.28,75.9,12.4,synthetic
45,2015,19,2015-05-04,32.33,83.1,31.9,synthetic
45,2015,20,2015-05-11,30.93,83.9,32.7,synthetic
45,2015,21,2015-05-18,30.86,87.5,40.5,synthetic
45,2015,22,2015-05-25,32.14,80.1,53.6,synthetic
45,2015,23,2015-06-01,31.68,88.0,51.3,synthetic
45,2015,24,2015-06-08,32.51,85.1,61.5,synthetic
45,2015,25,2015-06-15,32.01,78.8,53.1,synthetic
45,2015,26,2015-06-22,30.66,79.5,66.9,synthetic
45,2015,27,2015-06-29,30.87,80.6,67.0,synthetic
45,2015,28,2015-07-06,32.31,77.2,80.0,synthetic
45,2015,29,2015-07-13,30.81,79.4,61.0,synthetic
45,2015,30,2015-07-20,30.25,70.9,67.5,synthetic
45,2015,31,2015-07-27,29.28,71.9,65.6,synthetic
45,2015,32,2015-08-03,29.89,76.0,70.9,synthetic
45,2015,33,2015-08-10,30.06,73.4,78.0,synthetic
45,2015,34,2015-08-17,28.47,64.6,68.1,synthetic
45,2015,35,2015-08-24,27.46,69.4,76.5,synthetic
45,2015,36,2015-08-31,26.49,65.3,68.5,synthetic
45,2015,37,2015-09-07,25.36,68.9,60.7,synthetic
45,2015,38,2015-09-14,25.42,63.5,45.3,synthetic
45,2015,39,2015-09-21,25.39,59.0,41.1,synthetic
45,2015,40,2015-09-28,24.87,57.3,46.3,synthetic
45,2015,41,2015-10-05,23.55,60.8,47.3,synthetic
45,2015,42,2015-10-12,22.94,62.8,28.3,synthetic
45,2015,43,2015-10-19,23.24,56.7,20.9,synthetic
45,2015,44,2015-10-26,20.69,55.1,14.9,synthetic
45,2015,45,2015-11-02,22.17,52.8,7.9,synthetic
45,2015,46,2015-11-09,21.58,54.4,7.9,synthetic
45,2015,47,2015-11-16,22.31,54.7,13.4,synthetic
45,2015,48,2015-11-23,20.89,56.9,3.9,synthetic
45,2015,49,2015-11-30,21.09,61.1,0.0,synthetic
45,2015,50,2015-12-07,19.37,55.1,8.4,synthetic
45,2015,51,2015-12-14,20.23,57.2,0.0,synthetic
45,2015,52,2015-12-21,22.45,58.5,0.0,synthetic
45,2015,53,2015-12-28,21.24,59.1,0.0,synthetic
45,2016,1,2016-01-04,21.03,58.0,0.0,synthetic
45,2016,2,2016-01-11,22.3,55.5,0.4,synthetic
45,2016,3,2016-01-18,21.09,60.9,5.5,synthetic
45,2016,4,2016-01-25,22.79,63.8,4.1,synthetic
45,2016,5,2016-02-01,21.3,63.9,0.8,synthetic
45,2016,6,2016-02-08,22.75,62.6,0.0,synthetic
45,2016,7,2016-02-15,22.7,64.8,4.5,synthetic
45,2016,8,2016-02-22,24.74,72.7,3.3,synthetic
45,2016,9,2016-02-29,24.96,69.1,0.0,synthetic
45,2016,10,2016-03-07,23.51,70.0,0.0,synthetic
45,2016,11,2016-03-14,26.51,71.3,0.0,synthetic
45,2016,12,2016-03-21,25.72,70.6,0.0,synthetic
45,2016,13,2016-03-28,26.76,75.6,0.0,synthetic
45,2016,14,2016-04-04,30.41,75.6,0.0,synthetic
45,2016,15,2016-04-11,29.7,81.6,0.0,synthetic
45,2016,16,2016-04-18,29.56,80.1,7.1,synthetic
45,2016,17,2016-04-25,30.17,79.9,11.1,synthetic
45,2016,18,2016-05-02,30.82,77.8,18.3,synthetic
45,2016,19,2016-05-09,31.35,83.6,34.4,synthetic
45,2016,20,2016-05-16,33.98,81.5,23.1,synthetic
45,2016,21,2016-05-23,33.15,85.0,30.6,synthetic
45,2016,22,2016-05-30,30.86,82.3,50.0,synthetic
45,2016,23,2016-06-06,33.23,82.7,50.3,synthetic
45,2016,24,2016-06-13,29.91,79.1,56.0,synthetic
45,2016,25,2016-06-20,32.6,79.0,60.5,synthetic
45,2016,26,2016-06-27,30.33,76.7,66.8,synthetic
45,2016,27,2016-07-04,31.19,83.1,63.2,synthetic
45,2016,28,2016-07-11,31.29,81.4,78.5,synthetic
45,2016,29,2016-07-18,30.74,73.3,76.6,synthetic
45,2016,30,2016-07-25,30.28,81.2,75.8,synthetic
45,2016,31,2016-08-01,30.19,78.7,80.8,synthetic
45,2016,32,2016-08-08,30.08,76.6,68.9,synthetic
45,2016,33,2016-08-15,29.18,70.8,72.2,synthetic
45,2016,34,2016-08-22,27.51,68.7,72.2,synthetic
45,2016,35,2016-08-29,28.81,70.8,73.3,synthetic
45,2016,36,2016-09-05,28.33,67.7,66.9,synthetic
45,2016,37,2016-09-12,27.38,69.7,58.1,synthetic
45,2016,38,2016-09-19,26.22,64.2,58.8,synthetic
45,2016,39,2016-09-26,25.96,62.5,51.3,synthetic
45,2016,40,2016-10-03,23.47,60.6,45.7,synthetic
45,2016,41,2016-10-10,23.93,66.1,40.8,synthetic
45,2016,42,2016-10-17,23.61,58.4,15.9,synthetic
45,2016,43,2016-10-24,22.5,60.2,29.6,synthetic
45,2016,44,2016-10-31,21.19,55.0,23.3,synthetic
45,2016,45,2016-11-07,21.91,58.0,14.1,synthetic
45,2016,46,2016-11-14,20.1,52.8,2.7,synthetic
45,2016,47,2016-11-21,21.11,51.0,0.3,synthetic
45,2016,48,2016-11-28,21.76,59.6,2.1,synthetic
45,2016,49,2016-12-05,20.64,57.3,6.5,synthetic
45,2016,50,2016-12-12,21.16,56.0,12.5,synthetic
45,2016,51,2016-12-19,19.92,55.7,0.0,synthetic
45,2016,52,2016-12-26,21.25,55.5,0.0,synthetic
45,2017,1,2017-01-02,20.34,60.4,0.0,synthetic
45,2017,2,2017-01-09,20.74,59.9,0.0,synthetic
45,2017,3,2017-01-16,20.3,66.5,5.3,synthetic
45,2017,4,2017-01-23,23.34,59.4,0.0,synthetic
45,2017,5,2017-01-30,24.02,65.5,3.3,synthetic
45,2017,6,2017-02-06,23.03,62.4,7.4,synthetic
45,2017,7,2017-02-13,22.89,61.3,2.8,synthetic
45,2017,8,2017-02-20,24.32,68.2,7.4,synthetic
45,2017,9,2017-02-27,24.63,71.9,6.4,synthetic
45,2017,10,2017-03-06,26.82,74.1,0.0,synthetic
45,2017,11,2017-03-13,24.79,67.9,0.1,synthetic
45,2017,12,2017-03-20,28.54,75.1,0.5,synthetic
45,2017,13,2017-03-27,27.91,72.3,2.7,synthetic
45,2017,14,2017-04-03,30.17,77.0,4.4,synthetic
45,2017,15,2017-04-10,30.26,85.3,6.0,synthetic
45,2017,16,2017-04-17,30.57,76.8,0.0,synthetic
45,2017,17,2017-04-24,29.49,79.5,0.0,synthetic
45,2017,18,2017-05-01,29.86,84.1,16.5,synthetic
45,2017,19,2017-05-08,29.69,85.4,28.2,synthetic
45,2017,20,2017-05-15,31.8,80.5,37.2,synthetic
45,2017,21,2017-05-22,31.1,85.8,35.4,synthetic
45,2017,22,2017-05-29,32.0,80.8,41.2,synthetic
45,2017,23,2017-06-05,31.07,85.0,51.6,synthetic
45,2017,24,2017-06-12,31.91,83.8,57.6,synthetic
45,2017,25,2017-06-19,30.41,83.3,60.5,synthetic
45,2017,26,2017-06-26,30.9,74.9,76.7,synthetic
45,2017,27,2017-07-03,33.15,83.6,63.5,synthetic
45,2017,28,2017-07-10,31.01,79.8,66.7,synthetic
45,2017,29,2017-07-17,31.44,79.7,63.1,synthetic
45,2017,30,2017-07-24,30.96,78.4,69.0,synthetic
45,2017,31,2017-07-31,30.72,78.4,78.9,synthetic
45,2017,32,2017-08-07,29.28,68.9,68.8,synthetic
45,2017,33,2017-08-14,28.96,72.7,73.2,synthetic
45,2017,34,2017-08-21,27.9,69.9,71.4,synthetic
45,2017,35,2017-08-28,27.8,68.9,69.9,synthetic
45,2017,36,2017-09-04,26.84,64.7,64.3,synthetic
45,2017,37,2017-09-11,25.96,62.4,64.8,synthetic
45,2017,38,2017-09-18,25.7,60.9,52.9,synthetic
45,2017,39,2017-09-25,25.02,61.4,41.6,synthetic
45,2017,40,2017-10-02,24.46,55.2,47.1,synthetic
45,2017,41,2017-10-09,23.72,65.4,34.6,synthetic
45,2017,42,2017-10-16,23.74,58.9,22.2,synthetic
45,2017,43,2017-10-23,23.28,51.0,16.6,synthetic
45,2017,44,2017-10-30,20.85,57.0,13.2,synthetic
45,2017,45,2017-11-06,22.77,58.0,13.2,synthetic
45,2017,46,2017-11-13,21.66,56.1,0.0,synthetic
45,2017,47,2017-11-20,21.34,53.1,0.0,synthetic
45,2017,48,2017-11-27,22.2,52.9,0.8,synthetic
45,2017,49,2017-12-04,21.44,56.6,2.2,synthetic
45,2017,50,2017-12-11,19.48,54.5,0.0,synthetic
45,2017,51,2017-12-18,22.1,52.3,0.0,synthetic
45,2017,52,2017-12-25,21.1,57.9,0.0,synthetic
45,2018,1,2018-01-01,20.51,57.4,0.0,synthetic
45,2018,2,2018-01-08,22.46,55.4,4.9,synthetic
45,2018,3,2018-01-15,22.4,63.3,0.0,synthetic
45,2018,4,2018-01-22,21.75,63.7,0.0,synthetic
45,2018,5,2018-01-29,22.04,61.5,1.8,synthetic
45,2018,6,2018-02-05,22.9,65.7,0.0,synthetic
45,2018,7,2018-02-12,24.03,71.9,0.0,synthetic
45,2018,8,2018-02-19,23.43,65.7,1.8,synthetic
45,2018,9,2018-02-26,25.86,75.3,0.0,synthetic
45,2018,10,2018-03-05,24.01,72.3,1.4,synthetic
45,2018,11,2018-03-12,26.72,74.4,0.0,synthetic
45,2018,12,2018-03-19,26.42,74.4,0.0,synthetic
45,2018,13,2018-03-26,27.12,73.5,0.0,synthetic
45,2018,14,2018-04-02,28.47,76.6,4.9,synthetic
45,2018,15,2018-04-09,28.43,77.5,0.0,synthetic
45,2018,16,2018-04-16,29.89,78.8,14.0,synthetic
45,2018,17,2018-04-23,29.87,81.5,10.5,synthetic
45,2018,18,2018-04-30,30.47,80.6,23.1,synthetic
45,2018,19,2018-05-07,30.23,83.8,12.5,synthetic
45,2018,20,2018-05-14,30.87,82.9,31.7,synthetic
45,2018,21,2018-05-21,31.51,80.7,41.3,synthetic
45,2018,22,2018-05-28,33.23,78.3,53.1,synthetic
45,2018,23,2018-06-04,31.16,77.4,45.7,synthetic
45,2018,24,2018-06-11,30.38,78.0,55.0,synthetic
45,2018,25,2018-06-18,31.64,82.2,76.3,synthetic
45,2018,26,2018-06-25,32.39,79.7,64.4,synthetic
45,2018,27,2018-07-02,30.97,78.2,75.5,synthetic
45,2018,28,2018-07-09,30.58,77.0,75.0,synthetic
45,2018,29,2018-07-16,29.9,78.6,69.8,synthetic
45,2018,30,2018-07-23,31.42,77.5,74.7,synthetic
45,2018,31,2018-07-30,30.8,77.0,59.1,synthetic
45,2018,32,2018-08-06,29.55,74.5,83.0,synthetic
45,2018,33,2018-08-13,28.54,67.6,60.2,synthetic
45,2018,34,2018-08-20,28.25,69.6,78.2,synthetic
45,2018,35,2018-08-27,26.61,68.8,81.2,synthetic
45,2018,36,2018-09-03,26.24,66.9,61.8,synthetic
45,2018,37,2018-09-10,25.44,67.1,57.9,synthetic
45,2018,38,2018-09-17,25.93,59.6,61.3,synthetic
45,2018,39,2018-09-24,24.2,60.4,46.2,synthetic
45,2018,40,2018-10-01,23.67,53.4,38.5,synthetic
45,2018,41,2018-10-08,24.16,63.6,41.3,synthetic
45,2018,42,2018-10-15,24.17,60.0,36.2,synthetic
45,2018,43,2018-10-22,21.51,58.2,17.4,synthetic
45,2018,44,2018-10-29,21.88,58.9,12.3,synthetic
45,2018,45,2018-11-05,22.74,55.3,19.5,synthetic
45,2018,46,2018-11-12,20.84,57.2,0.0,synthetic
45,2018,47,2018-11-19,20.88,53.6,0.0,synthetic
45,2018,48,2018-11-26,19.33,56.7,5.8,synthetic
45,2018,49,2018-12-03,20.52,58.8,0.0,synthetic
45,2018,50,2018-12-10,20.43,55.9,8.0,synthetic
45,2018,51,2018-12-17,21.14,57.1,0.0,synthetic
45,2018,52,2018-12-24,20.53,55.1,4.6,synthetic
45,2019,1,2018-12-31,20.36,60.5,0.4,synthetic
45,2019,2,2019-01-07,21.44,63.6,0.0,synthetic
45,2019,3,2019-01-14,21.81,63.8,15.1,synthetic
45,2019,4,2019-01-21,21.93,61.6,0.0,synthetic
45,2019,5,2019-01-28,22.83,63.5,15.2,synthetic
45,2019,6,2019-02-04,23.07,70.4,1.0,synthetic
45,2019,7,2019-02-11,23.45,60.5,0.0,synthetic
45,2019,8,2019-02-18,22.85,66.8,0.0,synthetic
45,2019,9,2019-02-25,25.12,70.9,10.3,synthetic
45,2019,10,2019-03-04,25.0,72.4,0.0,synthetic
45,2019,11,2019-03-11,27.69,75.2,0.0,synthetic
45,2019,12,2019-03-18,27.46,73.7,0.0,synthetic
45,2019,13,2019-03-25,27.94,73.6,0.0,synthetic
45,2019,14,2019-04-01,27.09,80.3,1.5,synthetic
45,2019,15,2019-04-08,28.88,78.2,0.0,synthetic
45,2019,16,2019-04-15,31.51,79.9,0.0,synthetic
45,2019,17,2019-04-22,29.89,78.6,10.9,synthetic
45,2019,18,2019-04-29,31.02,86.9,24.9,synthetic
45,2019,19,2019-05-06,31.29,82.8,12.9,synthetic
45,2019,20,2019-05-13,30.53,85.0,31.8,synthetic
45,2019,21,2019-05-20,31.92,85.2,32.5,synthetic
45,2019,22,2019-05-27,31.82,86.2,52.9,synthetic
45,2019,23,2019-06-03,32.49,81.8,43.5,synthetic
45,2019,24,2019-06-10,31.91,81.3,49.3,synthetic
45,2019,25,2019-06-17,31.43,84.6,60.9,synthetic
45,2019,26,2019-06-24,31.11,80.1,59.5,synthetic
45,2019,27,2019-07-01,31.84,77.8,75.9,synthetic
45,2019,28,2019-07-08,30.9,75.2,84.5,synthetic
45,2019,29,2019-07-15,30.34,77.9,64.4,synthetic
45,2019,30,2019-07-22,30.09,78.0,70.5,synthetic
45,2019,31,2019-07-29,30.28,77.4,68.9,synthetic
45,2019,32,2019-08-05,29.69,69.4,84.7,synthetic
45,2019,33,2019-08-12,29.18,74.4,70.9,synthetic
45,2019,34,2019-08-19,29.47,74.0,74.7,synthetic
45,2019,35,2019-08-26,27.33,70.9,76.8,synthetic
45,2019,36,2019-09-02,25.37,68.9,64.7,synthetic
45,2019,37,2019-09-09,27.48,65.8,67.3,synthetic
45,2019,38,2019-09-16,24.59,63.8,51.9,synthetic
45,2019,39,2019-09-23,24.82,54.6,56.2,synthetic
45,2019,40,2019-09-30,24.23,53.7,37.2,synthetic
45,2019,41,2019-10-07,24.58,57.3,38.1,synthetic
45,2019,42,2019-10-14,24.59,58.0,25.7,synthetic
45,2019,43,2019-10-21,23.08,59.5,12.8,synthetic
45,2019,44,2019-10-28,20.79,55.5,15.0,synthetic
45,2019,45,2019-11-04,20.03,57.3,10.1,synthetic
45,2019,46,2019-11-11,21.89,58.3,6.0,synthetic
45,2019,47,2019-11-18,21.21,53.0,0.0,synthetic
45,2019,48,2019-11-25,21.58,57.7,4.2,synthetic
45,2019,49,2019-12-02,19.88,54.1,0.0,synthetic
45,2019,50,2019-12-09,21.32,56.0,0.0,synthetic
45,2019,51,2019-12-16,20.09,55.8,0.0,synthetic
45,2019,52,2019-12-23,21.33,60.7,9.1,synthetic
45,2020,1,2019-12-30,22.6,56.1,5.1,synthetic
45,2020,2,2020-01-06,22.17,59.3,0.0,synthetic
45,2020,3,2020-01-13,22.57,56.6,0.0,synthetic
45,2020,4,2020-01-20,22.82,60.5,0.0,synthetic
45,2020,5,2020-01-27,22.08,64.7,5.7,synthetic
45,2020,6,2020-02-03,23.57,67.8,4.4,synthetic
45,2020,7,2020-02-10,24.74,64.0,7.9,synthetic
45,2020,8,2020-02-17,25.93,69.7,0.0,synthetic
45,2020,9,2020-02-24,25.26,68.5,6.4,synthetic
45,2020,10,2020-03-02,24.29,71.3,0.0,synthetic
45,2020,11,2020-03-09,25.5,72.4,0.0,synthetic
45,2020,12,2020-03-16,27.34,67.6,14.1,synthetic
45,2020,13,2020-03-23,27.94,81.6,12.8,synthetic
45,2020,14,2020-03-30,28.15,77.4,0.0,synthetic
45,2020,15,2020-04-06,29.58,78.0,0.0,synthetic
45,2020,16,2020-04-13,29.27,80.6,0.0,synthetic
45,2020,17,2020-04-20,30.37,79.5,14.2,synthetic
45,2020,18,2020-04-27,28.72,83.9,13.7,synthetic
45,2020,19,2020-05-04,28.46,85.2,34.4,synthetic
45,2020,20,2020-05-11,31.63,83.8,26.3,synthetic
45,2020,21,2020-05-18,32.46,83.7,38.1,synthetic
45,2020,22,2020-05-25,32.8,84.9,53.9,synthetic
45,2020,23,2020-06-01,31.62,87.0,55.0,synthetic
45,2020,24,2020-06-08,31.51,82.7,72.6,synthetic
45,2020,25,2020-06-15,30.58,85.8,55.9,synthetic
45,2020,26,2020-06-22,30.12,78.0,63.5,synthetic
45,2020,27,2020-06-29,30.46,78.7,74.5,synthetic
45,2020,28,2020-07-06,31.25,79.1,75.7,synthetic
45,2020,29,2020-07-13,31.14,77.5,72.8,synthetic
45,2020,30,2020-07-20,31.66,73.1,65.7,synthetic
45,2020,31,2020-07-27,29.24,73.1,75.0,synthetic
45,2020,32,2020-08-03,29.03,74.6,69.4,synthetic
45,2020,33,2020-08-10,29.04,67.3,74.2,synthetic
45,2020,34,2020-08-17,28.26,70.1,75.7,synthetic
45,2020,35,2020-08-24,27.42,68.8,68.7,synthetic
45,2020,36,2020-08-31,25.89,68.7,68.3,synthetic
45,2020,37,2020-09-07,27.05,64.1,64.8,synthetic
45,2020,38,2020-09-14,25.99,60.5,66.0,synthetic
45,2020,39,2020-09-21,26.96,64.5,38.1,synthetic
45,2020,40,2020-09-28,25.01,60.5,41.7,synthetic
45,2020,41,2020-10-05,23.08,62.9,38.2,synthetic
45,2020,42,2020-10-12,23.51,60.2,26.9,synthetic
45,2020,43,2020-10-19,23.24,53.0,16.5,synthetic
45,2020,44,2020-10-26,21.25,57.2,15.0,synthetic
45,2020,45,2020-11-02,22.97,60.2,15.4,synthetic
45,2020,46,2020-11-09,19.84,52.6,0.0,synthetic
45,2020,47,2020-11-16,20.61,54.6,0.0,synthetic
45,2020,48,2020-11-23,21.41,53.2,0.0,synthetic
45,2020,49,2020-11-30,19.49,58.8,0.0,synthetic
45,2020,50,2020-12-07,19.86,60.8,0.0,synthetic
45,2020,51,2020-12-14,21.25,53.2,0.0,synthetic
45,2020,52,2020-12-21,20.66,61.9,0.0,synthetic
45,2020,53,2020-12-28,21.3,56.2,0.7,synthetic
45,2021,1,2021-01-04,21.68,58.2,0.9,synthetic
45,2021,2,2021-01-11,20.39,64.4,4.6,synthetic
45,2021,3,2021-01-18,20.26,62.7,0.0,synthetic
45,2021,4,2021-01-25,21.06,63.1,0.0,synthetic
45,2021,5,2021-02-01,22.09,68.3,10.9,synthetic
45,2021,6,2021-02-08,23.66,63.6,0.0,synthetic
45,2021,7,2021-02-15,22.55,59.3,0.0,synthetic
45,2021,8,2021-02-22,23.66,67.6,1.5,synthetic
45,2021,9,2021-03-01,25.79,63.8,0.0,synthetic
45,2021,10,2021-03-08,26.6,75.9,0.0,synthetic
45,2021,11,2021-03-15,25.88,76.7,0.0,synthetic
45,2021,12,2021-03-22,27.04,75.2,8.6,synthetic
45,2021,13,2021-03-29,28.94,75.6,0.0,synthetic
45,2021,14,2021-04-05,29.78,80.6,14.1,synthetic
45,2021,15,2021-04-12,28.83,78.1,6.3,synthetic
45,2021,16,2021-04-19,28.87,80.7,4.1,synthetic
45,2021,17,2021-04-26,30.25,82.4,2.1,synthetic
45,2021,18,2021-05-03,30.97,82.0,7.0,synthetic
45,2021,19,2021-05-10,29.71,84.0,35.1,synthetic
45,2021,20,2021-05-17,31.95,83.4,30.7,synthetic
45,2021,21,2021-05-24,30.4,84.7,35.8,synthetic
45,2021,22,2021-05-31,32.24,80.3,54.6,synthetic
45,2021,23,2021-06-07,30.57,84.0,53.8,synthetic
45,2021,24,2021-06-14,32.34,84.1,47.4,synthetic
45,2021,25,2021-06-21,30.59,86.2,69.6,synthetic
45,2021,26,2021-06-28,31.28,84.5,70.0,synthetic
45,2021,27,2021-07-05,31.51,81.9,74.7,synthetic
45,2021,28,2021-07-12,32.1,75.7,64.2,synthetic
45,2021,29,2021-07-19,29.6,80.0,81.6,synthetic
45,2021,30,2021-07-26,29.25,74.1,78.3,synthetic
45,2021,31,2021-08-02,30.24,74.0,70.8,synthetic
45,2021,32,2021-08-09,29.79,70.8,70.4,synthetic
45,2021,33,2021-08-16,28.9,75.2,76.3,synthetic
45,2021,34,2021-08-23,28.07,65.1,75.1,synthetic
45,2021,35,2021-08-30,26.83,64.9,69.7,synthetic
45,2021,36,2021-09-06,27.71,64.4,61.7,synthetic
45,2021,37,2021-09-13,26.16,66.3,66.5,synthetic
45,2021,38,2021-09-20,25.59,63.0,59.5,synthetic
45,2021,39,2021-09-27,25.01,64.0,59.6,synthetic
45,2021,40,2021-10-04,23.89,59.3,53.9,synthetic
45,2021,41,2021-10-11,23.96,69.3,35.6,synthetic
45,2021,42,2021-10-18,22.09,56.0,40.1,synthetic
45,2021,43,2021-10-25,22.55,58.1,21.5,synthetic
45,2021,44,2021-11-01,22.11,52.3,34.6,synthetic
45,2021,45,2021-11-08,21.81,58.3,0.0,synthetic
45,2021,46,2021-11-15,22.4,52.3,5.7,synthetic
45,2021,47,2021-11-22,22.57,54.0,0.0,synthetic
45,2021,48,2021-11-29,21.97,59.5,6.9,synthetic
45,2021,49,2021-12-06,19.9,53.2,0.0,synthetic
45,2021,50,2021-12-13,21.53,49.9,0.0,synthetic
45,2021,51,2021-12-20,19.56,53.3,0.0,synthetic
45,2021,52,2021-12-27,20.8,57.7,0.0,synthetic
45,2022,1,2022-01-03,20.7,58.1,0.0,synthetic
45,2022,2,2022-01-10,19.95,62.7,0.0,synthetic
45,2022,3,2022-01-17,22.01,59.4,4.2,synthetic
45,2022,4,2022-01-24,21.91,66.8,1.1,synthetic
45,2022,5,2022-01-31,23.02,61.6,0.0,synthetic
45,2022,6,2022-02-07,24.67,65.4,1.5,synthetic
45,2022,7,2022-02-14,23.66,65.3,10.3,synthetic
45,2022,8,2022-02-21,24.14,65.8,0.0,synthetic
45,2022,9,2022-02-28,24.69,66.8,0.0,synthetic
45,2022,10,2022-03-07,26.8,64.4,5.4,synthetic
45,2022,11,2022-03-14,25.83,70.5,3.1,synthetic
45,2022,12,2022-03-21,27.52,73.7,1.7,synthetic
45,2022,13,2022-03-28,28.44,73.6,5.8,synthetic
45,2022,14,2022-04-04,28.55,79.5,5.3,synthetic
45,2022,15,2022-04-11,28.6,84.2,0.4,synthetic
45,2022,16,2022-04-18,30.79,81.9,0.0,synthetic
45,2022,17,2022-04-25,30.78,81.8,23.6,synthetic
45,2022,18,2022-05-02,30.9,82.7,13.5,synthetic
45,2022,19,2022-05-09,32.81,78.3,18.5,synthetic
45,2022,20,2022-05-16,30.24,78.7,20.0,synthetic
45,2022,21,2022-05-23,32.2,74.7,28.8,synthetic
45,2022,22,2022-05-30,31.65,88.2,36.3,synthetic
45,2022,23,2022-06-06,29.67,80.4,47.4,synthetic
45,2022,24,2022-06-13,32.6,84.1,56.8,synthetic
45,2022,25,2022-06-20,32.7,76.3,66.4,synthetic
45,2022,26,2022-06-27,30.32,79.0,66.2,synthetic
45,2022,27,2022-07-04,32.63,82.2,63.3,synthetic
45,2022,28,2022-07-11,30.11,75.1,71.2,synthetic
45,2022,29,2022-07-18,30.06,81.9,81.3,synthetic
45,2022,30,2022-07-25,30.34,81.6,77.5,synthetic
45,2022,31,2022-08-01,30.44,73.2,71.3,synthetic
45,2022,32,2022-08-08,29.19,72.0,81.0,synthetic
45,2022,33,2022-08-15,29.26,68.1,69.4,synthetic
45,2022,34,2022-08-22,29.27,70.4,71.0,synthetic
45,2022,35,2022-08-29,28.07,71.2,71.4,synthetic
45,2022,36,2022-09-05,26.75,67.5,63.7,synthetic
45,2022,37,2022-09-12,27.64,60.4,57.3,synthetic
45,2022,38,2022-09-19,25.91,64.6,60.3,synthetic
45,2022,39,2022-09-26,24.0,64.7,45.3,synthetic
45,2022,40,2022-10-03,24.23,57.1,49.6,synthetic
45,2022,41,2022-10-10,23.21,60.0,36.9,synthetic
45,2022,42,2022-10-17,23.43,62.9,28.2,synthetic
45,2022,43,2022-10-24,21.8,61.7,28.5,synthetic
45,2022,44,2022-10-31,22.09,54.4,4.8,synthetic
45,2022,45,2022-11-07,21.76,60.6,20.0,synthetic
45,2022,46,2022-11-14,21.15,53.5,0.0,synthetic
45,2022,47,2022-11-21,20.79,55.1,0.0,synthetic
45,2022,48,2022-11-28,21.46,55.5,0.0,synthetic
45,2022,49,2022-12-05,20.5,58.6,0.0,synthetic
45,2022,50,2022-12-12,21.09,57.9,0.0,synthetic
45,2022,51,2022-12-19,19.75,59.3,0.0,synthetic
45,2022,52,2022-12-26,21.62,60.6,0.0,synthetic
45,2023,1,2023-01-02,20.75,57.9,0.0,synthetic
45,2023,2,2023-01-09,21.7,57.1,0.0,synthetic
45,2023,3,2023-01-16,21.72,60.6,2.5,synthetic
45,2023,4,2023-01-23,22.27,62.8,0.0,synthetic
45,2023,5,2023-01-30,22.16,65.6,0.2,synthetic
45,2023,6,2023-02-06,24.47,69.2,8.4,synthetic
45,2023,7,2023-02-13,25.61,66.8,4.4,synthetic
45,2023,8,2023-02-20,25.29,73.5,4.3,synthetic
45,2023,9,2023-02-27,25.07,67.5,0.0,synthetic
45,2023,10,2023-03-06,25.21,70.0,0.0,synthetic
45,2023,11,2023-03-13,26.33,70.5,0.0,synthetic
45,2023,12,2023-03-20,28.73,68.8,0.3,synthetic
45,2023,13,2023-03-27,27.36,74.8,0.0,synthetic
45,2023,14,2023-04-03,27.23,77.9,0.0,synthetic
45,2023,15,2023-04-10,29.94,82.9,0.0,synthetic
45,2023,16,2023-04-17,28.67,80.2,0.0,synthetic
45,2023,17,2023-04-24,30.25,80.9,16.0,synthetic
45,2023,18,2023-05-01,32.66,81.1,21.7,synthetic
45,2023,19,2023-05-08,31.59,87.6,24.6,synthetic
45,2023,20,2023-05-15,30.6,81.3,32.6,synthetic
45,2023,21,2023-05-22,31.95,83.4,34.5,synthetic
45,2023,22,2023-05-29,33.11,81.1,42.9,synthetic
45,2023,23,2023-06-05,30.42,84.6,57.0,synthetic
45,2023,24,2023-06-12,32.49,83.3,50.7,synthetic
45,2023,25,2023-06-19,32.73,83.5,66.4,synthetic
45,2023,26,2023-06-26,31.56,82.1,70.2,synthetic
45,2023,27,2023-07-03,30.91,87.8,74.9,synthetic
45,2023,28,2023-07-10,29.97,75.8,80.3,synthetic
45,2023,29,2023-07-17,31.45,80.1,62.1,synthetic
45,2023,30,2023-07-24,31.48,73.6,78.2,synthetic
45,2023,31,2023-07-31,30.57,79.5,78.9,synthetic
45,2023,32,2023-08-07,29.61,73.0,81.3,synthetic
45,2023,33,2023-08-14,29.61,73.9,81.8,synthetic
45,2023,34,2023-08-21,30.17,75.7,70.1,synthetic
45,2023,35,2023-08-28,26.32,61.7,65.5,synthetic
45,2023,36,2023-09-04,27.19,65.0,73.0,synthetic
45,2023,37,2023-09-11,25.5,59.0,58.8,synthetic
45,2023,38,2023-09-18,26.09,68.7,51.4,synthetic
45,2023,39,2023-09-25,24.11,63.2,52.6,synthetic
45,2023,40,2023-10-02,24.53,62.1,50.5,synthetic
45,2023,41,2023-10-09,24.5,57.0,42.1,synthetic
45,2023,42,2023-10-16,22.68,53.8,32.5,synthetic
45,2023,43,2023-10-23,23.73,58.6,26.6,synthetic
45,2023,44,2023-10-30,22.61,54.7,14.2,synthetic
45,2023,45,2023-11-06,20.51,57.6,2.9,synthetic
45,2023,46,2023-11-13,21.05,52.5,0.3,synthetic
45,2023,47,2023-11-20,20.43,53.6,4.3,synthetic
45,2023,48,2023-11-27,21.14,57.9,0.0,synthetic
